as_of_date,symbol,display_name,candidate_rank,left_score,notes
2026-02-11,512480,半导体ETF,4,0.6450000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-11,510300,沪深300ETF,5,0.605,reconstructed_candidate_history_not_real_left_snapshot
2026-02-12,510500,中证500ETF,1,0.7650000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-12,159937,黄金ETF,2,0.7250000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-12,512100,中证1000ETF,3,0.7,reconstructed_candidate_history_not_real_left_snapshot
2026-02-12,510300,沪深300ETF,4,0.6,reconstructed_candidate_history_not_real_left_snapshot
2026-02-12,512480,半导体ETF,5,0.5950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-13,510500,中证500ETF,1,0.7350000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-13,159937,黄金ETF,2,0.7100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-13,512100,中证1000ETF,3,0.6799999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-02-13,510300,沪深300ETF,4,0.58,reconstructed_candidate_history_not_real_left_snapshot
2026-02-13,512660,军工ETF,5,0.5550000000000002,reconstructed_candidate_history_not_real_left_snapshot
2026-02-24,510500,中证500ETF,1,0.75,reconstructed_candidate_history_not_real_left_snapshot
2026-02-24,159937,黄金ETF,2,0.7250000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-24,512100,中证1000ETF,3,0.7,reconstructed_candidate_history_not_real_left_snapshot
2026-02-24,510300,沪深300ETF,4,0.635,reconstructed_candidate_history_not_real_left_snapshot
2026-02-24,159915,创业板ETF,5,0.5900000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-25,510500,中证500ETF,1,0.7650000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-25,159937,黄金ETF,2,0.68,reconstructed_candidate_history_not_real_left_snapshot
2026-02-25,512100,中证1000ETF,3,0.6799999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-02-25,512660,军工ETF,4,0.6200000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-25,159915,创业板ETF,5,0.62,reconstructed_candidate_history_not_real_left_snapshot
2026-02-26,510500,中证500ETF,1,0.71,reconstructed_candidate_history_not_real_left_snapshot
2026-02-26,512100,中证1000ETF,2,0.69,reconstructed_candidate_history_not_real_left_snapshot
2026-02-26,159937,黄金ETF,3,0.68,reconstructed_candidate_history_not_real_left_snapshot
2026-02-26,512660,军工ETF,4,0.63,reconstructed_candidate_history_not_real_left_snapshot
2026-02-26,159915,创业板ETF,5,0.5900000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-27,510500,中证500ETF,1,0.7650000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-27,512100,中证1000ETF,2,0.69,reconstructed_candidate_history_not_real_left_snapshot
2026-02-27,159937,黄金ETF,3,0.68,reconstructed_candidate_history_not_real_left_snapshot
2026-02-27,510300,沪深300ETF,4,0.6000000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-02-27,512660,军工ETF,5,0.5950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-02,159937,黄金ETF,1,0.7250000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-02,510500,中证500ETF,2,0.685,reconstructed_candidate_history_not_real_left_snapshot
2026-03-02,510300,沪深300ETF,3,0.655,reconstructed_candidate_history_not_real_left_snapshot
2026-03-02,512660,军工ETF,4,0.6399999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-02,512100,中证1000ETF,5,0.5899999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-03,159937,黄金ETF,1,0.7250000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-03,510300,沪深300ETF,2,0.6799999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-03,510500,中证500ETF,3,0.655,reconstructed_candidate_history_not_real_left_snapshot
2026-03-03,510050,上证50ETF,4,0.5950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-03,512660,军工ETF,5,0.5900000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-04,159937,黄金ETF,1,0.7050000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-04,510500,中证500ETF,2,0.655,reconstructed_candidate_history_not_real_left_snapshot
2026-03-04,510300,沪深300ETF,3,0.6400000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-04,512660,军工ETF,4,0.625,reconstructed_candidate_history_not_real_left_snapshot
2026-03-04,510050,上证50ETF,5,0.5700000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-05,512660,军工ETF,1,0.6649999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-05,510300,沪深300ETF,2,0.6549999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-05,159937,黄金ETF,3,0.605,reconstructed_candidate_history_not_real_left_snapshot
2026-03-05,510500,中证500ETF,4,0.595,reconstructed_candidate_history_not_real_left_snapshot
2026-03-05,512100,中证1000ETF,5,0.5549999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-06,510500,中证500ETF,1,0.73,reconstructed_candidate_history_not_real_left_snapshot
2026-03-06,512100,中证1000ETF,2,0.675,reconstructed_candidate_history_not_real_left_snapshot
2026-03-06,512660,军工ETF,3,0.6749999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-06,159915,创业板ETF,4,0.63,reconstructed_candidate_history_not_real_left_snapshot
2026-03-06,510300,沪深300ETF,5,0.6150000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-09,510500,中证500ETF,1,0.69,reconstructed_candidate_history_not_real_left_snapshot
2026-03-09,512100,中证1000ETF,2,0.6799999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-09,512660,军工ETF,3,0.6749999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-09,159937,黄金ETF,4,0.615,reconstructed_candidate_history_not_real_left_snapshot
2026-03-09,510300,沪深300ETF,5,0.5599999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-10,510500,中证500ETF,1,0.7600000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-10,159937,黄金ETF,2,0.7350000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-10,512100,中证1000ETF,3,0.6950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-10,512660,军工ETF,4,0.6549999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-10,159915,创业板ETF,5,0.62,reconstructed_candidate_history_not_real_left_snapshot
2026-03-11,510500,中证500ETF,1,0.74,reconstructed_candidate_history_not_real_left_snapshot
2026-03-11,159937,黄金ETF,2,0.7350000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-11,512100,中证1000ETF,3,0.71,reconstructed_candidate_history_not_real_left_snapshot
2026-03-11,159915,创业板ETF,4,0.6199999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-11,510300,沪深300ETF,5,0.6000000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-12,510500,中证500ETF,1,0.74,reconstructed_candidate_history_not_real_left_snapshot
2026-03-12,512100,中证1000ETF,2,0.73,reconstructed_candidate_history_not_real_left_snapshot
2026-03-12,159937,黄金ETF,3,0.7000000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-12,159915,创业板ETF,4,0.6200000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-12,515030,新能源车ETF,5,0.575,reconstructed_candidate_history_not_real_left_snapshot
2026-03-13,159937,黄金ETF,1,0.745,reconstructed_candidate_history_not_real_left_snapshot
2026-03-13,510500,中证500ETF,2,0.715,reconstructed_candidate_history_not_real_left_snapshot
2026-03-13,512100,中证1000ETF,3,0.71,reconstructed_candidate_history_not_real_left_snapshot
2026-03-13,159915,创业板ETF,4,0.685,reconstructed_candidate_history_not_real_left_snapshot
2026-03-13,515030,新能源车ETF,5,0.595,reconstructed_candidate_history_not_real_left_snapshot
2026-03-16,159937,黄金ETF,1,0.6950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-16,159915,创业板ETF,2,0.685,reconstructed_candidate_history_not_real_left_snapshot
2026-03-16,512100,中证1000ETF,3,0.685,reconstructed_candidate_history_not_real_left_snapshot
2026-03-16,510500,中证500ETF,4,0.6749999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-16,159949,创业板50ETF,5,0.5900000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-17,159937,黄金ETF,1,0.71,reconstructed_candidate_history_not_real_left_snapshot
2026-03-17,159915,创业板ETF,2,0.645,reconstructed_candidate_history_not_real_left_snapshot
2026-03-17,510500,中证500ETF,3,0.635,reconstructed_candidate_history_not_real_left_snapshot
2026-03-17,512100,中证1000ETF,4,0.63,reconstructed_candidate_history_not_real_left_snapshot
2026-03-17,510300,沪深300ETF,5,0.6050000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-18,159915,创业板ETF,1,0.6950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-18,159937,黄金ETF,2,0.6800000000000002,reconstructed_candidate_history_not_real_left_snapshot
2026-03-18,510500,中证500ETF,3,0.6599999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-18,512100,中证1000ETF,4,0.63,reconstructed_candidate_history_not_real_left_snapshot
2026-03-18,159949,创业板50ETF,5,0.5900000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-19,159915,创业板ETF,1,0.725,reconstructed_candidate_history_not_real_left_snapshot
2026-03-19,510500,中证500ETF,2,0.71,reconstructed_candidate_history_not_real_left_snapshot
2026-03-19,512100,中证1000ETF,3,0.67,reconstructed_candidate_history_not_real_left_snapshot
2026-03-19,159949,创业板50ETF,4,0.625,reconstructed_candidate_history_not_real_left_snapshot
2026-03-19,510300,沪深300ETF,5,0.6100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-20,159915,创业板ETF,1,0.7799999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-20,159949,创业板50ETF,2,0.7100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-20,510300,沪深300ETF,3,0.6100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-20,510500,中证500ETF,4,0.61,reconstructed_candidate_history_not_real_left_snapshot
2026-03-20,512800,银行ETF,5,0.585,reconstructed_candidate_history_not_real_left_snapshot
2026-03-23,159915,创业板ETF,1,0.77,reconstructed_candidate_history_not_real_left_snapshot
2026-03-23,159949,创业板50ETF,2,0.6699999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-23,510300,沪深300ETF,3,0.655,reconstructed_candidate_history_not_real_left_snapshot
2026-03-23,510500,中证500ETF,4,0.6249999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-23,512800,银行ETF,5,0.58,reconstructed_candidate_history_not_real_left_snapshot
2026-03-24,159915,创业板ETF,1,0.7849999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-24,159949,创业板50ETF,2,0.665,reconstructed_candidate_history_not_real_left_snapshot
2026-03-24,510500,中证500ETF,3,0.6249999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-24,510300,沪深300ETF,4,0.5950000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-24,512800,银行ETF,5,0.595,reconstructed_candidate_history_not_real_left_snapshot
2026-03-25,159915,创业板ETF,1,0.77,reconstructed_candidate_history_not_real_left_snapshot
2026-03-25,159949,创业板50ETF,2,0.6799999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-25,510300,沪深300ETF,3,0.6100000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-25,510500,中证500ETF,4,0.605,reconstructed_candidate_history_not_real_left_snapshot
2026-03-25,512800,银行ETF,5,0.6,reconstructed_candidate_history_not_real_left_snapshot
2026-03-26,159915,创业板ETF,1,0.7649999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-26,159949,创业板50ETF,2,0.665,reconstructed_candidate_history_not_real_left_snapshot
2026-03-26,512800,银行ETF,3,0.63,reconstructed_candidate_history_not_real_left_snapshot
2026-03-26,510300,沪深300ETF,4,0.6200000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-03-26,515030,新能源车ETF,5,0.605,reconstructed_candidate_history_not_real_left_snapshot
2026-03-27,159915,创业板ETF,1,0.74,reconstructed_candidate_history_not_real_left_snapshot
2026-03-27,159949,创业板50ETF,2,0.645,reconstructed_candidate_history_not_real_left_snapshot
2026-03-27,515030,新能源车ETF,3,0.625,reconstructed_candidate_history_not_real_left_snapshot
2026-03-27,512800,银行ETF,4,0.6,reconstructed_candidate_history_not_real_left_snapshot
2026-03-27,510500,中证500ETF,5,0.595,reconstructed_candidate_history_not_real_left_snapshot
2026-03-30,159915,创业板ETF,1,0.71,reconstructed_candidate_history_not_real_left_snapshot
2026-03-30,159949,创业板50ETF,2,0.625,reconstructed_candidate_history_not_real_left_snapshot
2026-03-30,515030,新能源车ETF,3,0.625,reconstructed_candidate_history_not_real_left_snapshot
2026-03-30,512800,银行ETF,4,0.61,reconstructed_candidate_history_not_real_left_snapshot
2026-03-30,510500,中证500ETF,5,0.5749999999999998,reconstructed_candidate_history_not_real_left_snapshot
2026-03-31,159915,创业板ETF,1,0.67,reconstructed_candidate_history_not_real_left_snapshot
2026-03-31,512800,银行ETF,2,0.6699999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-03-31,510500,中证500ETF,3,0.61,reconstructed_candidate_history_not_real_left_snapshot
2026-03-31,515030,新能源车ETF,4,0.59,reconstructed_candidate_history_not_real_left_snapshot
2026-03-31,159949,创业板50ETF,5,0.5800000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-04-01,159915,创业板ETF,1,0.69,reconstructed_candidate_history_not_real_left_snapshot
2026-04-01,159992,创新药ETF,2,0.635,reconstructed_candidate_history_not_real_left_snapshot
2026-04-01,512800,银行ETF,3,0.62,reconstructed_candidate_history_not_real_left_snapshot
2026-04-01,159949,创业板50ETF,4,0.615,reconstructed_candidate_history_not_real_left_snapshot
2026-04-01,510500,中证500ETF,5,0.595,reconstructed_candidate_history_not_real_left_snapshot
2026-04-02,159992,创新药ETF,1,0.6799999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-04-02,512800,银行ETF,2,0.655,reconstructed_candidate_history_not_real_left_snapshot
2026-04-02,159915,创业板ETF,3,0.635,reconstructed_candidate_history_not_real_left_snapshot
2026-04-02,512010,医药ETF,4,0.58,reconstructed_candidate_history_not_real_left_snapshot
2026-04-02,510300,沪深300ETF,5,0.56,reconstructed_candidate_history_not_real_left_snapshot
2026-04-03,159915,创业板ETF,1,0.69,reconstructed_candidate_history_not_real_left_snapshot
2026-04-03,512800,银行ETF,2,0.6849999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-04-03,159992,创新药ETF,3,0.665,reconstructed_candidate_history_not_real_left_snapshot
2026-04-03,512010,医药ETF,4,0.5750000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-04-03,510300,沪深300ETF,5,0.575,reconstructed_candidate_history_not_real_left_snapshot
2026-04-07,159915,创业板ETF,1,0.71,reconstructed_candidate_history_not_real_left_snapshot
2026-04-07,159992,创新药ETF,2,0.6800000000000002,reconstructed_candidate_history_not_real_left_snapshot
2026-04-07,159949,创业板50ETF,3,0.605,reconstructed_candidate_history_not_real_left_snapshot
2026-04-07,512800,银行ETF,4,0.595,reconstructed_candidate_history_not_real_left_snapshot
2026-04-07,512010,医药ETF,5,0.5599999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-04-08,159915,创业板ETF,1,0.7062499999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-04-08,159949,创业板50ETF,2,0.6541666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-08,515050,5GETF,3,0.6479166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-08,159967,创成长ETF,4,0.64375,reconstructed_candidate_history_not_real_left_snapshot
2026-04-08,159870,化工ETF,5,0.6270833333333332,reconstructed_candidate_history_not_real_left_snapshot
2026-04-09,159915,创业板ETF,1,0.69375,reconstructed_candidate_history_not_real_left_snapshot
2026-04-09,159967,创成长ETF,2,0.6666666666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-04-09,515050,5GETF,3,0.6645833333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-09,159949,创业板50ETF,4,0.64375,reconstructed_candidate_history_not_real_left_snapshot
2026-04-09,512800,银行ETF,5,0.6354166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-10,159915,创业板ETF,1,0.76875,reconstructed_candidate_history_not_real_left_snapshot
2026-04-10,159949,创业板50ETF,2,0.7104166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-10,159967,创成长ETF,3,0.6833333333333332,reconstructed_candidate_history_not_real_left_snapshot
2026-04-10,515050,5GETF,4,0.6687500000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-04-10,159755,电池ETF,5,0.64375,reconstructed_candidate_history_not_real_left_snapshot
2026-04-13,159915,创业板ETF,1,0.7458333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-13,159949,创业板50ETF,2,0.7333333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-04-13,159755,电池ETF,3,0.69375,reconstructed_candidate_history_not_real_left_snapshot
2026-04-13,159967,创成长ETF,4,0.6770833333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-13,515050,5GETF,5,0.6729166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-14,159915,创业板ETF,1,0.7625000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-04-14,159949,创业板50ETF,2,0.7520833333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-14,159755,电池ETF,3,0.6770833333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-04-14,515050,5GETF,4,0.6770833333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-04-14,159967,创成长ETF,5,0.6749999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-04-15,159915,创业板ETF,1,0.75,reconstructed_candidate_history_not_real_left_snapshot
2026-04-15,159949,创业板50ETF,2,0.73125,reconstructed_candidate_history_not_real_left_snapshot
2026-04-15,159967,创成长ETF,3,0.6958333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-15,159755,电池ETF,4,0.6791666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-15,515050,5GETF,5,0.6666666666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-04-16,159915,创业板ETF,1,0.7604166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-16,159949,创业板50ETF,2,0.75,reconstructed_candidate_history_not_real_left_snapshot
2026-04-16,159755,电池ETF,3,0.7145833333333332,reconstructed_candidate_history_not_real_left_snapshot
2026-04-16,159967,创成长ETF,4,0.6958333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-16,515050,5GETF,5,0.6729166666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-04-17,159949,创业板50ETF,1,0.7479166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-17,159915,创业板ETF,2,0.7437499999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-04-17,159967,创成长ETF,3,0.69375,reconstructed_candidate_history_not_real_left_snapshot
2026-04-17,159755,电池ETF,4,0.6916666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-17,515050,5GETF,5,0.6645833333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-20,159949,创业板50ETF,1,0.7312500000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-04-20,159915,创业板ETF,2,0.7229166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-20,515050,5GETF,3,0.6791666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-20,159967,创成长ETF,4,0.6770833333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-20,159755,电池ETF,5,0.6520833333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-21,159915,创业板ETF,1,0.7541666666666668,reconstructed_candidate_history_not_real_left_snapshot
2026-04-21,159949,创业板50ETF,2,0.7291666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-21,159967,创成长ETF,3,0.6791666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-21,515050,5GETF,4,0.6791666666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-04-21,512100,中证1000ETF,5,0.6416666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-22,159915,创业板ETF,1,0.76875,reconstructed_candidate_history_not_real_left_snapshot
2026-04-22,159949,创业板50ETF,2,0.7375,reconstructed_candidate_history_not_real_left_snapshot
2026-04-22,515050,5GETF,3,0.6875,reconstructed_candidate_history_not_real_left_snapshot
2026-04-22,159967,创成长ETF,4,0.6708333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-22,159819,人工智能ETF,5,0.6645833333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-04-23,159915,创业板ETF,1,0.7729166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-23,159949,创业板50ETF,2,0.7416666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-23,515050,5GETF,3,0.6895833333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-23,159819,人工智能ETF,4,0.6708333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-23,159967,创成长ETF,5,0.66875,reconstructed_candidate_history_not_real_left_snapshot
2026-04-24,159915,创业板ETF,1,0.7270833333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-24,159949,创业板50ETF,2,0.71875,reconstructed_candidate_history_not_real_left_snapshot
2026-04-24,515050,5GETF,3,0.7041666666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-04-24,159967,创成长ETF,4,0.6729166666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-04-24,159819,人工智能ETF,5,0.6333333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-04-27,159915,创业板ETF,1,0.7291666666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-04-27,515050,5GETF,2,0.7083333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-04-27,159949,创业板50ETF,3,0.7000000000000002,reconstructed_candidate_history_not_real_left_snapshot
2026-04-27,159967,创成长ETF,4,0.6729166666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-04-27,512480,半导体ETF,5,0.6479166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-28,159915,创业板ETF,1,0.7249999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-04-28,515050,5GETF,2,0.7083333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-04-28,159949,创业板50ETF,3,0.7041666666666668,reconstructed_candidate_history_not_real_left_snapshot
2026-04-28,159967,创成长ETF,4,0.6729166666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-04-28,510300,沪深300ETF,5,0.6541666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-04-29,159915,创业板ETF,1,0.7249999999999999,reconstructed_candidate_history_not_real_left_snapshot
2026-04-29,515050,5GETF,2,0.70625,reconstructed_candidate_history_not_real_left_snapshot
2026-04-29,159949,创业板50ETF,3,0.7041666666666668,reconstructed_candidate_history_not_real_left_snapshot
2026-04-29,159967,创成长ETF,4,0.6854166666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-04-29,512480,半导体ETF,5,0.6520833333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-30,159949,创业板50ETF,1,0.70625,reconstructed_candidate_history_not_real_left_snapshot
2026-04-30,515050,5GETF,2,0.7000000000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-04-30,159915,创业板ETF,3,0.6958333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-04-30,512480,半导体ETF,4,0.6875,reconstructed_candidate_history_not_real_left_snapshot
2026-04-30,159967,创成长ETF,5,0.6583333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-05-06,588000,科创50ETF,1,0.7041666666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-05-06,159949,创业板50ETF,2,0.7,reconstructed_candidate_history_not_real_left_snapshot
2026-05-06,159915,创业板ETF,3,0.6958333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-05-06,512480,半导体ETF,4,0.69375,reconstructed_candidate_history_not_real_left_snapshot
2026-05-06,588080,科创板50ETF,5,0.6708333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-07,159915,创业板ETF,1,0.71875,reconstructed_candidate_history_not_real_left_snapshot
2026-05-07,512480,半导体ETF,2,0.7145833333333332,reconstructed_candidate_history_not_real_left_snapshot
2026-05-07,159949,创业板50ETF,3,0.7041666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-07,588000,科创50ETF,4,0.6979166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-07,515050,5GETF,5,0.6854166666666668,reconstructed_candidate_history_not_real_left_snapshot
2026-05-08,515050,5GETF,1,0.7104166666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-08,159915,创业板ETF,2,0.7083333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-05-08,512480,半导体ETF,3,0.7,reconstructed_candidate_history_not_real_left_snapshot
2026-05-08,159949,创业板50ETF,4,0.6958333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-05-08,159819,人工智能ETF,5,0.675,reconstructed_candidate_history_not_real_left_snapshot
2026-05-11,512480,半导体ETF,1,0.7395833333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-11,159915,创业板ETF,2,0.7125,reconstructed_candidate_history_not_real_left_snapshot
2026-05-11,588000,科创50ETF,3,0.7,reconstructed_candidate_history_not_real_left_snapshot
2026-05-11,159995,芯片ETF,4,0.6958333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-11,515050,5GETF,5,0.6958333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-12,512480,半导体ETF,1,0.7354166666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-05-12,588000,科创50ETF,2,0.7083333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-12,515880,通信ETF,3,0.7041666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-12,515050,5GETF,4,0.6958333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-12,159995,芯片ETF,5,0.69375,reconstructed_candidate_history_not_real_left_snapshot
2026-05-13,512480,半导体ETF,1,0.7416666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-13,515880,通信ETF,2,0.7375000000000002,reconstructed_candidate_history_not_real_left_snapshot
2026-05-13,588000,科创50ETF,3,0.7125,reconstructed_candidate_history_not_real_left_snapshot
2026-05-13,159915,创业板ETF,4,0.7083333333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-13,159995,芯片ETF,5,0.7083333333333333,reconstructed_candidate_history_not_real_left_snapshot
2026-05-14,515880,通信ETF,1,0.7562500000000001,reconstructed_candidate_history_not_real_left_snapshot
2026-05-14,512480,半导体ETF,2,0.75,reconstructed_candidate_history_not_real_left_snapshot
2026-05-14,159915,创业板ETF,3,0.7125,reconstructed_candidate_history_not_real_left_snapshot
2026-05-14,588000,科创50ETF,4,0.7020833333333334,reconstructed_candidate_history_not_real_left_snapshot
2026-05-14,159949,创业板50ETF,5,0.6979166666666666,reconstructed_candidate_history_not_real_left_snapshot
2026-05-15,515880,通信ETF,1,0.7541666666666668,reconstructed_candidate_history_not_real_left_snapshot
2026-05-15,512480,半导体ETF,2,0.7416666666666667,reconstructed_candidate_history_not_real_left_snapshot
2026-05-15,159915,创业板ETF,3,0.7229166666666667,reconstructed_candidate_history_not_real_left_snapshot
